"Measurement.number","Individual","Value","Group","Index"
122,"JACK.24",0.7079766,"JACK",120
123,"JACK.24",0.7085192,"JACK",121
124,"JACK.24",0.7073984,"JACK",122
125,"JACK.24",0.7089297,"JACK",123
126,"JACK.24",0.7072805,"JACK",124
127,"JACK.24",0.7079194,"JACK",125
128,"JACK.24",0.7074268,"JACK",126
129,"JACK.24",0.7074737,"JACK",127
130,"JACK.24",0.7084547,"JACK",128
131,"JACK.24",0.7080906,"JACK",129
132,"JACK.24",0.7078005,"JACK",130
133,"JACK.24",0.7076231,"JACK",131
134,"JACK.24",0.7077074,"JACK",132
135,"JACK.24",0.707568,"JACK",133
136,"JACK.24",0.707723,"JACK",134
137,"JACK.24",0.7082977,"JACK",135
138,"JACK.24",0.7081371,"JACK",136
139,"JACK.24",0.7085401,"JACK",137
140,"JACK.24",0.7097923,"JACK",138
141,"JACK.24",0.7083251,"JACK",139
142,"JACK.24",0.7089701,"JACK",140
143,"JACK.24",0.708509,"JACK",141
144,"JACK.24",0.7083148,"JACK",142
145,"JACK.24",0.7073674,"JACK",143
146,"JACK.24",0.7087748,"JACK",144
147,"JACK.24",0.7089262,"JACK",145
148,"JACK.24",0.7079277,"JACK",146
149,"JACK.24",0.7090103,"JACK",147
150,"JACK.24",0.7083518,"JACK",148
151,"JACK.24",0.7083143,"JACK",149
152,"JACK.24",0.7078243,"JACK",150
153,"JACK.24",0.7077789,"JACK",151
154,"JACK.24",0.7087032,"JACK",152
155,"JACK.24",0.7094114,"JACK",153
156,"JACK.24",0.7085948,"JACK",154
157,"JACK.24",0.7086479,"JACK",155
158,"JACK.24",0.7085706,"JACK",156
159,"JACK.24",0.7091379,"JACK",157
160,"JACK.24",0.7087313,"JACK",158
161,"JACK.24",0.7084955,"JACK",159
162,"JACK.24",0.7087579,"JACK",160
163,"JACK.24",0.7090278,"JACK",161
164,"JACK.24",0.7084864,"JACK",162
165,"JACK.24",0.7087463,"JACK",163
166,"JACK.24",0.7084133,"JACK",164
167,"JACK.24",0.7086978,"JACK",165
168,"JACK.24",0.7091052,"JACK",166
169,"JACK.24",0.7085285,"JACK",167
170,"JACK.24",0.7086928,"JACK",168
171,"JACK.24",0.7091571,"JACK",169
172,"JACK.24",0.7091124,"JACK",170
173,"JACK.24",0.7087849,"JACK",171
174,"JACK.24",0.7081218,"JACK",172
175,"JACK.24",0.7090294,"JACK",173
176,"JACK.24",0.708247,"JACK",174
177,"JACK.24",0.7091479,"JACK",175
178,"JACK.24",0.7087608,"JACK",176
179,"JACK.24",0.7088904,"JACK",177
180,"JACK.24",0.708445,"JACK",178
181,"JACK.24",0.7085174,"JACK",179
182,"JACK.24",0.7089366,"JACK",180
183,"JACK.24",0.7083578,"JACK",181
184,"JACK.24",0.7088753,"JACK",182
185,"JACK.24",0.709353,"JACK",183
186,"JACK.24",0.7092975,"JACK",184
187,"JACK.24",0.7087699,"JACK",185
188,"JACK.24",0.7086003,"JACK",186
189,"JACK.24",0.7087186,"JACK",187
190,"JACK.24",0.7091067,"JACK",188
191,"JACK.24",0.7095475,"JACK",189
192,"JACK.24",0.7086486,"JACK",190
193,"JACK.24",0.7093282,"JACK",191
194,"JACK.24",0.7085876,"JACK",192
195,"JACK.24",0.7085381,"JACK",193
196,"JACK.24",0.7090617,"JACK",194
197,"JACK.24",0.708514,"JACK",195
198,"JACK.24",0.7088306,"JACK",196
199,"JACK.24",0.709185,"JACK",197
200,"JACK.24",0.7085604,"JACK",198
201,"JACK.24",0.7077782,"JACK",199
202,"JACK.24",0.7084912,"JACK",200
203,"JACK.24",0.7087396,"JACK",201
204,"JACK.24",0.7084493,"JACK",202
205,"JACK.24",0.7085049,"JACK",203
206,"JACK.24",0.7085879,"JACK",204
207,"JACK.24",0.708933,"JACK",205
208,"JACK.24",0.7078874,"JACK",206
209,"JACK.24",0.7089383,"JACK",207
210,"JACK.24",0.7089463,"JACK",208
211,"JACK.24",0.7083334,"JACK",209
212,"JACK.24",0.7077149,"JACK",210
213,"JACK.24",0.7079303,"JACK",211
214,"JACK.24",0.7077152,"JACK",212
215,"JACK.24",0.7089198,"JACK",213
216,"JACK.24",0.7085356,"JACK",214
217,"JACK.24",0.7083528,"JACK",215
218,"JACK.24",0.7078597,"JACK",216
219,"JACK.24",0.7079489,"JACK",217
220,"JACK.24",0.7081294,"JACK",218
221,"JACK.24",0.7086674,"JACK",219
222,"JACK.24",0.7079721,"JACK",220
223,"JACK.24",0.708233,"JACK",221
224,"JACK.24",0.7081068,"JACK",222
225,"JACK.24",0.7078869,"JACK",223
226,"JACK.24",0.7083176,"JACK",224
227,"JACK.24",0.7076575,"JACK",225
228,"JACK.24",0.7078443,"JACK",226
229,"JACK.24",0.7080519,"JACK",227
230,"JACK.24",0.7087806,"JACK",228
231,"JACK.24",0.7080423,"JACK",229
232,"JACK.24",0.7077815,"JACK",230
233,"JACK.24",0.7066436,"JACK",231
234,"JACK.24",0.7097675,"JACK",232
235,"JACK.24",0.7082511,"JACK",233
236,"JACK.24",0.7077189,"JACK",234
237,"JACK.24",0.7080833,"JACK",235
238,"JACK.24",0.7081816,"JACK",236
239,"JACK.24",0.7090331,"JACK",237
240,"JACK.24",0.7072287,"JACK",238
241,"JACK.24",0.7094879,"JACK",239
242,"JACK.24",0.7081515,"JACK",240
243,"JACK.24",0.7078903,"JACK",241
244,"JACK.24",0.70781,"JACK",242
245,"JACK.24",0.7088658,"JACK",243
246,"JACK.24",0.7082173,"JACK",244
247,"JACK.24",0.7086351,"JACK",245
248,"JACK.24",0.710192,"JACK",246
249,"JACK.24",0.7088427,"JACK",247
250,"JACK.24",0.7087319,"JACK",248
251,"JACK.24",0.7086615,"JACK",249
252,"JACK.24",0.7100646,"JACK",250
253,"JACK.24",0.7082481,"JACK",251
254,"JACK.24",0.7080805,"JACK",252
255,"JACK.24",0.7086643,"JACK",253
256,"JACK.24",0.7089559,"JACK",254
257,"JACK.24",0.7082,"JACK",255
258,"JACK.24",0.7085213,"JACK",256
259,"JACK.24",0.7091345,"JACK",257
260,"JACK.24",0.7082086,"JACK",258
261,"JACK.24",0.7092179,"JACK",259
262,"JACK.24",0.7096341,"JACK",260
263,"JACK.24",0.7076097,"JACK",261
264,"JACK.24",0.7091863,"JACK",262
265,"JACK.24",0.7093754,"JACK",263
266,"JACK.24",0.7089597,"JACK",264
267,"JACK.24",0.7086104,"JACK",265
268,"JACK.24",0.7091665,"JACK",266
269,"JACK.24",0.7092677,"JACK",267
270,"JACK.24",0.7086163,"JACK",268
271,"JACK.24",0.7092556,"JACK",269
272,"JACK.24",0.7091589,"JACK",270
273,"JACK.24",0.7084112,"JACK",271
274,"JACK.24",0.7094258,"JACK",272
275,"JACK.24",0.7091257,"JACK",273
276,"JACK.24",0.7092053,"JACK",274
277,"JACK.24",0.7083151,"JACK",275
278,"JACK.24",0.7096357,"JACK",276
279,"JACK.24",0.7089225,"JACK",277
280,"JACK.24",0.7097162,"JACK",278
281,"JACK.24",0.7096551,"JACK",279
282,"JACK.24",0.7082085,"JACK",280
283,"JACK.24",0.7090942,"JACK",281
284,"JACK.24",0.7090123,"JACK",282
285,"JACK.24",0.7087489,"JACK",283
286,"JACK.24",0.7097692,"JACK",284
287,"JACK.24",0.7091688,"JACK",285
288,"JACK.24",0.7090945,"JACK",286
289,"JACK.24",0.7093427,"JACK",287
290,"JACK.24",0.7086835,"JACK",288
291,"JACK.24",0.708483,"JACK",289
292,"JACK.24",0.7101252,"JACK",290
293,"JACK.24",0.7077505,"JACK",291
294,"JACK.24",0.7092421,"JACK",292
295,"JACK.24",0.709274,"JACK",293
296,"JACK.24",0.7086091,"JACK",294
297,"JACK.24",0.7087569,"JACK",295
298,"JACK.24",0.7091158,"JACK",296
299,"JACK.24",0.7087084,"JACK",297
300,"JACK.24",0.7102984,"JACK",298
301,"JACK.24",0.708493,"JACK",299
302,"JACK.24",0.709076,"JACK",300
303,"JACK.24",0.7089453,"JACK",301
304,"JACK.24",0.7091171,"JACK",302
305,"JACK.24",0.7092773,"JACK",303
306,"JACK.24",0.7088243,"JACK",304
307,"JACK.24",0.7087732,"JACK",305
308,"JACK.24",0.7095314,"JACK",306
309,"JACK.24",0.7083272,"JACK",307
310,"JACK.24",0.70893,"JACK",308
311,"JACK.24",0.7086798,"JACK",309
312,"JACK.24",0.7094372,"JACK",310
313,"JACK.24",0.7087534,"JACK",311
314,"JACK.24",0.7087818,"JACK",312
315,"JACK.24",0.7089872,"JACK",313
316,"JACK.24",0.7086812,"JACK",314
317,"JACK.24",0.7088242,"JACK",315
318,"JACK.24",0.7091224,"JACK",316
319,"JACK.24",0.7089929,"JACK",317
320,"JACK.24",0.7094517,"JACK",318
321,"JACK.24",0.7096734,"JACK",319
322,"JACK.24",0.7078133,"JACK",320
323,"JACK.24",0.7089616,"JACK",321
324,"JACK.24",0.7088528,"JACK",322
325,"JACK.24",0.7087358,"JACK",323
326,"JACK.24",0.7088546,"JACK",324
327,"JACK.24",0.7087117,"JACK",325
328,"JACK.24",0.7084354,"JACK",326
329,"JACK.24",0.709423,"JACK",327
330,"JACK.24",0.708834,"JACK",328
331,"JACK.24",0.7083143,"JACK",329
332,"JACK.24",0.7097822,"JACK",330
333,"JACK.24",0.7088648,"JACK",331
334,"JACK.24",0.7082878,"JACK",332
335,"JACK.24",0.7092187,"JACK",333
336,"JACK.24",0.7092626,"JACK",334
338,"JACK.24",0.7109121,"JACK",335
339,"JACK.24",0.7093825,"JACK",336
340,"JACK.24",0.7090086,"JACK",337
341,"JACK.24",0.708758,"JACK",338
342,"JACK.24",0.70866,"JACK",339
343,"JACK.24",0.7090726,"JACK",340
344,"JACK.24",0.7090823,"JACK",341
345,"JACK.24",0.7085347,"JACK",342
346,"JACK.24",0.7086974,"JACK",343
347,"JACK.24",0.7094924,"JACK",344
348,"JACK.24",0.7079889,"JACK",345
349,"JACK.24",0.7094753,"JACK",346
350,"JACK.24",0.7100695,"JACK",347
351,"JACK.24",0.7094927,"JACK",348
352,"JACK.24",0.7091398,"JACK",349
353,"JACK.24",0.7091646,"JACK",350
354,"JACK.24",0.7090174,"JACK",351
355,"JACK.24",0.7087525,"JACK",352
356,"JACK.24",0.7091792,"JACK",353
357,"JACK.24",0.7091656,"JACK",354
358,"JACK.24",0.7084202,"JACK",355
359,"JACK.24",0.7090538,"JACK",356
360,"JACK.24",0.7090082,"JACK",357
361,"JACK.24",0.7088499,"JACK",358
362,"JACK.24",0.708878,"JACK",359
363,"JACK.24",0.7090011,"JACK",360
364,"JACK.24",0.7087267,"JACK",361
365,"JACK.24",0.7095028,"JACK",362
366,"JACK.24",0.7096283,"JACK",363
367,"JACK.24",0.70835,"JACK",364
368,"JACK.24",0.7095643,"JACK",365
369,"JACK.24",0.7088295,"JACK",366
370,"JACK.24",0.7091541,"JACK",367
371,"JACK.24",0.7087188,"JACK",368
372,"JACK.24",0.7094121,"JACK",369
373,"JACK.24",0.7086192,"JACK",370
374,"JACK.24",0.7094678,"JACK",371
375,"JACK.24",0.7081028,"JACK",372
376,"JACK.24",0.7096487,"JACK",373
377,"JACK.24",0.7093862,"JACK",374
378,"JACK.24",0.7090967,"JACK",375
379,"JACK.24",0.7097115,"JACK",376
380,"JACK.24",0.7091407,"JACK",377
381,"JACK.24",0.7097278,"JACK",378
382,"JACK.24",0.7101749,"JACK",379
383,"JACK.24",0.7094064,"JACK",380
384,"JACK.24",0.7088818,"JACK",381
385,"JACK.24",0.7094965,"JACK",382
386,"JACK.24",0.7108308,"JACK",383
387,"JACK.24",0.7066098,"JACK",384
388,"JACK.24",0.70723,"JACK",385
389,"JACK.24",0.7109348,"JACK",386
390,"JACK.24",0.7077744,"JACK",387
391,"JACK.24",0.7062228,"JACK",388
392,"JACK.24",0.7090271,"JACK",389
393,"JACK.24",0.7071747,"JACK",390
394,"JACK.24",0.708508,"JACK",391
395,"JACK.24",0.7106884,"JACK",392
396,"JACK.24",0.7095395,"JACK",393
399,"JACK.24",0.7062545,"JACK",394
403,"JACK.24",0.7050445,"JACK",395
