"Measurement.number","Individual","Value","Group","Index"
75,"JACK.33",0.7095417,"JACK",73
76,"JACK.33",0.7088122,"JACK",74
77,"JACK.33",0.7102081,"JACK",75
78,"JACK.33",0.7083879,"JACK",76
79,"JACK.33",0.7086666,"JACK",77
80,"JACK.33",0.7088091,"JACK",78
81,"JACK.33",0.7089245,"JACK",79
82,"JACK.33",0.7081692,"JACK",80
83,"JACK.33",0.7091632,"JACK",81
84,"JACK.33",0.7092027,"JACK",82
85,"JACK.33",0.709502,"JACK",83
86,"JACK.33",0.7087658,"JACK",84
87,"JACK.33",0.7080847,"JACK",85
88,"JACK.33",0.7100646,"JACK",86
89,"JACK.33",0.7088187,"JACK",87
90,"JACK.33",0.7080259,"JACK",88
91,"JACK.33",0.7091397,"JACK",89
92,"JACK.33",0.7088912,"JACK",90
93,"JACK.33",0.7081603,"JACK",91
94,"JACK.33",0.7089555,"JACK",92
95,"JACK.33",0.7077081,"JACK",93
96,"JACK.33",0.7085228,"JACK",94
97,"JACK.33",0.7085208,"JACK",95
98,"JACK.33",0.7079052,"JACK",96
99,"JACK.33",0.7086936,"JACK",97
100,"JACK.33",0.7087625,"JACK",98
101,"JACK.33",0.7071102,"JACK",99
102,"JACK.33",0.7079825,"JACK",100
103,"JACK.33",0.7079727,"JACK",101
104,"JACK.33",0.7081756,"JACK",102
105,"JACK.33",0.7080306,"JACK",103
106,"JACK.33",0.7085819,"JACK",104
107,"JACK.33",0.7073345,"JACK",105
108,"JACK.33",0.7078228,"JACK",106
109,"JACK.33",0.7079743,"JACK",107
110,"JACK.33",0.7085856,"JACK",108
111,"JACK.33",0.7075932,"JACK",109
112,"JACK.33",0.7082676,"JACK",110
113,"JACK.33",0.7072069,"JACK",111
114,"JACK.33",0.7083286,"JACK",112
115,"JACK.33",0.7076028,"JACK",113
116,"JACK.33",0.7082443,"JACK",114
117,"JACK.33",0.7091847,"JACK",115
118,"JACK.33",0.7082134,"JACK",116
119,"JACK.33",0.7088625,"JACK",117
120,"JACK.33",0.7086766,"JACK",118
121,"JACK.33",0.7086458,"JACK",119
122,"JACK.33",0.7084553,"JACK",120
123,"JACK.33",0.7078296,"JACK",121
124,"JACK.33",0.7073883,"JACK",122
125,"JACK.33",0.7077764,"JACK",123
126,"JACK.33",0.7092413,"JACK",124
127,"JACK.33",0.7079428,"JACK",125
128,"JACK.33",0.7083772,"JACK",126
129,"JACK.33",0.7076819,"JACK",127
130,"JACK.33",0.7082493,"JACK",128
131,"JACK.33",0.7079091,"JACK",129
132,"JACK.33",0.7091676,"JACK",130
133,"JACK.33",0.7075661,"JACK",131
134,"JACK.33",0.7079401,"JACK",132
135,"JACK.33",0.708044,"JACK",133
136,"JACK.33",0.7082158,"JACK",134
137,"JACK.33",0.7089639,"JACK",135
138,"JACK.33",0.7083494,"JACK",136
139,"JACK.33",0.7068103,"JACK",137
140,"JACK.33",0.7087305,"JACK",138
141,"JACK.33",0.7085502,"JACK",139
142,"JACK.33",0.7085152,"JACK",140
143,"JACK.33",0.7091063,"JACK",141
144,"JACK.33",0.7087023,"JACK",142
145,"JACK.33",0.7072881,"JACK",143
146,"JACK.33",0.7088135,"JACK",144
147,"JACK.33",0.7075165,"JACK",145
148,"JACK.33",0.708204,"JACK",146
149,"JACK.33",0.7071535,"JACK",147
150,"JACK.33",0.7095029,"JACK",148
151,"JACK.33",0.7082393,"JACK",149
152,"JACK.33",0.708719,"JACK",150
153,"JACK.33",0.7090045,"JACK",151
154,"JACK.33",0.7085188,"JACK",152
155,"JACK.33",0.7090185,"JACK",153
156,"JACK.33",0.7081062,"JACK",154
157,"JACK.33",0.7083459,"JACK",155
158,"JACK.33",0.7092532,"JACK",156
159,"JACK.33",0.7081207,"JACK",157
160,"JACK.33",0.7088471,"JACK",158
161,"JACK.33",0.7080691,"JACK",159
162,"JACK.33",0.7082444,"JACK",160
163,"JACK.33",0.7076453,"JACK",161
164,"JACK.33",0.7085674,"JACK",162
165,"JACK.33",0.7077942,"JACK",163
166,"JACK.33",0.7085195,"JACK",164
167,"JACK.33",0.7079519,"JACK",165
168,"JACK.33",0.7087309,"JACK",166
169,"JACK.33",0.7081184,"JACK",167
170,"JACK.33",0.7086622,"JACK",168
171,"JACK.33",0.7085575,"JACK",169
172,"JACK.33",0.7086875,"JACK",170
173,"JACK.33",0.7087207,"JACK",171
174,"JACK.33",0.7071826,"JACK",172
175,"JACK.33",0.7095684,"JACK",173
176,"JACK.33",0.7086412,"JACK",174
177,"JACK.33",0.7083151,"JACK",175
178,"JACK.33",0.7083689,"JACK",176
179,"JACK.33",0.7085568,"JACK",177
180,"JACK.33",0.7079509,"JACK",178
181,"JACK.33",0.7088382,"JACK",179
182,"JACK.33",0.708185,"JACK",180
183,"JACK.33",0.7083045,"JACK",181
184,"JACK.33",0.708733,"JACK",182
185,"JACK.33",0.7083555,"JACK",183
186,"JACK.33",0.7085407,"JACK",184
187,"JACK.33",0.7089934,"JACK",185
188,"JACK.33",0.7084812,"JACK",186
189,"JACK.33",0.708024,"JACK",187
190,"JACK.33",0.7089892,"JACK",188
191,"JACK.33",0.7088591,"JACK",189
192,"JACK.33",0.7084071,"JACK",190
193,"JACK.33",0.7082133,"JACK",191
194,"JACK.33",0.7085238,"JACK",192
195,"JACK.33",0.7079576,"JACK",193
196,"JACK.33",0.7087392,"JACK",194
197,"JACK.33",0.7084152,"JACK",195
198,"JACK.33",0.7086678,"JACK",196
199,"JACK.33",0.707253,"JACK",197
200,"JACK.33",0.7077415,"JACK",198
201,"JACK.33",0.7080908,"JACK",199
202,"JACK.33",0.7082265,"JACK",200
203,"JACK.33",0.7081067,"JACK",201
204,"JACK.33",0.7080112,"JACK",202
205,"JACK.33",0.7075867,"JACK",203
206,"JACK.33",0.7069775,"JACK",204
207,"JACK.33",0.7075392,"JACK",205
208,"JACK.33",0.7082315,"JACK",206
209,"JACK.33",0.7081993,"JACK",207
210,"JACK.33",0.7079485,"JACK",208
211,"JACK.33",0.7084992,"JACK",209
212,"JACK.33",0.7071585,"JACK",210
213,"JACK.33",0.7078107,"JACK",211
214,"JACK.33",0.7077652,"JACK",212
215,"JACK.33",0.706423,"JACK",213
216,"JACK.33",0.708164,"JACK",214
217,"JACK.33",0.7084362,"JACK",215
218,"JACK.33",0.7080357,"JACK",216
219,"JACK.33",0.7087495,"JACK",217
220,"JACK.33",0.7074206,"JACK",218
221,"JACK.33",0.7074725,"JACK",219
222,"JACK.33",0.7090054,"JACK",220
223,"JACK.33",0.7086941,"JACK",221
224,"JACK.33",0.7092589,"JACK",222
225,"JACK.33",0.7080346,"JACK",223
226,"JACK.33",0.7088429,"JACK",224
227,"JACK.33",0.7094991,"JACK",225
228,"JACK.33",0.7087952,"JACK",226
229,"JACK.33",0.7085974,"JACK",227
230,"JACK.33",0.7087256,"JACK",228
231,"JACK.33",0.7084522,"JACK",229
232,"JACK.33",0.7099145,"JACK",230
233,"JACK.33",0.7088778,"JACK",231
234,"JACK.33",0.7080346,"JACK",232
235,"JACK.33",0.7080103,"JACK",233
236,"JACK.33",0.7093352,"JACK",234
237,"JACK.33",0.7090941,"JACK",235
238,"JACK.33",0.7093775,"JACK",236
239,"JACK.33",0.7091002,"JACK",237
240,"JACK.33",0.7089549,"JACK",238
241,"JACK.33",0.708879,"JACK",239
242,"JACK.33",0.7081904,"JACK",240
243,"JACK.33",0.7094173,"JACK",241
244,"JACK.33",0.7089516,"JACK",242
245,"JACK.33",0.7089234,"JACK",243
246,"JACK.33",0.7095462,"JACK",244
247,"JACK.33",0.7086412,"JACK",245
248,"JACK.33",0.7087823,"JACK",246
249,"JACK.33",0.709007,"JACK",247
250,"JACK.33",0.7085684,"JACK",248
251,"JACK.33",0.7090092,"JACK",249
252,"JACK.33",0.7087552,"JACK",250
253,"JACK.33",0.7087779,"JACK",251
254,"JACK.33",0.7092374,"JACK",252
255,"JACK.33",0.709264,"JACK",253
256,"JACK.33",0.7092529,"JACK",254
257,"JACK.33",0.7084857,"JACK",255
258,"JACK.33",0.7095301,"JACK",256
259,"JACK.33",0.7092366,"JACK",257
260,"JACK.33",0.7087865,"JACK",258
261,"JACK.33",0.709778,"JACK",259
262,"JACK.33",0.7093614,"JACK",260
263,"JACK.33",0.7098175,"JACK",261
264,"JACK.33",0.7083437,"JACK",262
265,"JACK.33",0.7089353,"JACK",263
266,"JACK.33",0.7091112,"JACK",264
267,"JACK.33",0.7100282,"JACK",265
268,"JACK.33",0.7084935,"JACK",266
269,"JACK.33",0.7086448,"JACK",267
270,"JACK.33",0.7090367,"JACK",268
271,"JACK.33",0.7089916,"JACK",269
272,"JACK.33",0.7089058,"JACK",270
273,"JACK.33",0.7094248,"JACK",271
274,"JACK.33",0.7089396,"JACK",272
275,"JACK.33",0.7092074,"JACK",273
276,"JACK.33",0.7092795,"JACK",274
277,"JACK.33",0.708705,"JACK",275
278,"JACK.33",0.7107168,"JACK",276
279,"JACK.33",0.7086948,"JACK",277
280,"JACK.33",0.7087218,"JACK",278
281,"JACK.33",0.7088932,"JACK",279
282,"JACK.33",0.7093507,"JACK",280
283,"JACK.33",0.7087442,"JACK",281
284,"JACK.33",0.7090655,"JACK",282
285,"JACK.33",0.7094352,"JACK",283
286,"JACK.33",0.7084537,"JACK",284
287,"JACK.33",0.709606,"JACK",285
288,"JACK.33",0.7092483,"JACK",286
289,"JACK.33",0.7095986,"JACK",287
290,"JACK.33",0.7098226,"JACK",288
291,"JACK.33",0.7085347,"JACK",289
292,"JACK.33",0.7096319,"JACK",290
293,"JACK.33",0.7086565,"JACK",291
294,"JACK.33",0.7088053,"JACK",292
295,"JACK.33",0.7086625,"JACK",293
296,"JACK.33",0.7091461,"JACK",294
297,"JACK.33",0.7090284,"JACK",295
298,"JACK.33",0.7086948,"JACK",296
299,"JACK.33",0.7091627,"JACK",297
300,"JACK.33",0.7088957,"JACK",298
301,"JACK.33",0.7091281,"JACK",299
302,"JACK.33",0.7090184,"JACK",300
303,"JACK.33",0.7096227,"JACK",301
304,"JACK.33",0.7082176,"JACK",302
305,"JACK.33",0.7084411,"JACK",303
306,"JACK.33",0.7084052,"JACK",304
307,"JACK.33",0.7092745,"JACK",305
308,"JACK.33",0.7091524,"JACK",306
309,"JACK.33",0.709286,"JACK",307
310,"JACK.33",0.7089912,"JACK",308
311,"JACK.33",0.7092381,"JACK",309
312,"JACK.33",0.7086482,"JACK",310
313,"JACK.33",0.7088959,"JACK",311
314,"JACK.33",0.7096007,"JACK",312
315,"JACK.33",0.7084737,"JACK",313
316,"JACK.33",0.7094799,"JACK",314
317,"JACK.33",0.7095427,"JACK",315
318,"JACK.33",0.7079731,"JACK",316
319,"JACK.33",0.7099261,"JACK",317
320,"JACK.33",0.7091698,"JACK",318
321,"JACK.33",0.7094212,"JACK",319
322,"JACK.33",0.7085835,"JACK",320
323,"JACK.33",0.7091779,"JACK",321
324,"JACK.33",0.7087512,"JACK",322
325,"JACK.33",0.7089773,"JACK",323
326,"JACK.33",0.7099573,"JACK",324
327,"JACK.33",0.7090833,"JACK",325
328,"JACK.33",0.7080729,"JACK",326
329,"JACK.33",0.7093826,"JACK",327
330,"JACK.33",0.7083503,"JACK",328
331,"JACK.33",0.7092965,"JACK",329
332,"JACK.33",0.7088333,"JACK",330
333,"JACK.33",0.7092792,"JACK",331
334,"JACK.33",0.7089588,"JACK",332
335,"JACK.33",0.709285,"JACK",333
336,"JACK.33",0.7097455,"JACK",334
337,"JACK.33",0.7085761,"JACK",335
338,"JACK.33",0.709495,"JACK",336
339,"JACK.33",0.7094626,"JACK",337
340,"JACK.33",0.7096384,"JACK",338
341,"JACK.33",0.7090606,"JACK",339
342,"JACK.33",0.7093926,"JACK",340
343,"JACK.33",0.7092102,"JACK",341
344,"JACK.33",0.7084407,"JACK",342
345,"JACK.33",0.7089942,"JACK",343
346,"JACK.33",0.7098514,"JACK",344
347,"JACK.33",0.7084807,"JACK",345
348,"JACK.33",0.7082935,"JACK",346
349,"JACK.33",0.709287,"JACK",347
350,"JACK.33",0.7081065,"JACK",348
351,"JACK.33",0.7090471,"JACK",349
352,"JACK.33",0.7085904,"JACK",350
353,"JACK.33",0.7084953,"JACK",351
354,"JACK.33",0.70959,"JACK",352
355,"JACK.33",0.7044909,"JACK",353
356,"JACK.33",0.7064107,"JACK",354
357,"JACK.33",0.7083972,"JACK",355
