"Measurement.number","Individual","Value","Group","Index"
104,"JACK.22",0.7085445,"JACK",95
105,"JACK.22",0.7091944,"JACK",96
106,"JACK.22",0.7085548,"JACK",97
107,"JACK.22",0.7089069,"JACK",98
108,"JACK.22",0.7082216,"JACK",99
109,"JACK.22",0.7089241,"JACK",100
110,"JACK.22",0.7090924,"JACK",101
111,"JACK.22",0.7085174,"JACK",102
112,"JACK.22",0.7083552,"JACK",103
113,"JACK.22",0.7087112,"JACK",104
114,"JACK.22",0.7094836,"JACK",105
115,"JACK.22",0.7079229,"JACK",106
116,"JACK.22",0.7100975,"JACK",107
117,"JACK.22",0.7088603,"JACK",108
118,"JACK.22",0.7091321,"JACK",109
119,"JACK.22",0.7088843,"JACK",110
120,"JACK.22",0.7091681,"JACK",111
121,"JACK.22",0.7082967,"JACK",112
122,"JACK.22",0.7088575,"JACK",113
123,"JACK.22",0.7084173,"JACK",114
124,"JACK.22",0.7088291,"JACK",115
126,"JACK.22",0.7088025,"JACK",116
127,"JACK.22",0.7080364,"JACK",117
128,"JACK.22",0.7098945,"JACK",118
129,"JACK.22",0.7085527,"JACK",119
130,"JACK.22",0.708617,"JACK",120
131,"JACK.22",0.7089294,"JACK",121
132,"JACK.22",0.7091865,"JACK",122
133,"JACK.22",0.7086953,"JACK",123
134,"JACK.22",0.7082139,"JACK",124
135,"JACK.22",0.7094358,"JACK",125
136,"JACK.22",0.709361,"JACK",126
137,"JACK.22",0.7092898,"JACK",127
138,"JACK.22",0.7079722,"JACK",128
139,"JACK.22",0.7095546,"JACK",129
140,"JACK.22",0.7088882,"JACK",130
141,"JACK.22",0.7092821,"JACK",131
142,"JACK.22",0.7083955,"JACK",132
143,"JACK.22",0.7091414,"JACK",133
144,"JACK.22",0.7093088,"JACK",134
145,"JACK.22",0.7091465,"JACK",135
146,"JACK.22",0.7089047,"JACK",136
147,"JACK.22",0.7096306,"JACK",137
148,"JACK.22",0.7090613,"JACK",138
149,"JACK.22",0.7092015,"JACK",139
150,"JACK.22",0.7092753,"JACK",140
151,"JACK.22",0.7083699,"JACK",141
152,"JACK.22",0.7088249,"JACK",142
153,"JACK.22",0.7094947,"JACK",143
154,"JACK.22",0.7082007,"JACK",144
155,"JACK.22",0.709194,"JACK",145
156,"JACK.22",0.7100108,"JACK",146
157,"JACK.22",0.7087764,"JACK",147
158,"JACK.22",0.7088559,"JACK",148
159,"JACK.22",0.7092803,"JACK",149
160,"JACK.22",0.7087311,"JACK",150
161,"JACK.22",0.7092819,"JACK",151
162,"JACK.22",0.7085241,"JACK",152
163,"JACK.22",0.7094746,"JACK",153
164,"JACK.22",0.7089919,"JACK",154
165,"JACK.22",0.7081867,"JACK",155
166,"JACK.22",0.7094355,"JACK",156
167,"JACK.22",0.7084891,"JACK",157
168,"JACK.22",0.7095735,"JACK",158
169,"JACK.22",0.7090555,"JACK",159
170,"JACK.22",0.7071455,"JACK",160
171,"JACK.22",0.7084185,"JACK",161
172,"JACK.22",0.7092201,"JACK",162
173,"JACK.22",0.7094303,"JACK",163
174,"JACK.22",0.7085396,"JACK",164
175,"JACK.22",0.7090623,"JACK",165
176,"JACK.22",0.7089215,"JACK",166
177,"JACK.22",0.7100746,"JACK",167
178,"JACK.22",0.7087331,"JACK",168
179,"JACK.22",0.70844,"JACK",169
180,"JACK.22",0.7086461,"JACK",170
181,"JACK.22",0.7096528,"JACK",171
182,"JACK.22",0.709477,"JACK",172
183,"JACK.22",0.7094761,"JACK",173
184,"JACK.22",0.7085838,"JACK",174
185,"JACK.22",0.7082767,"JACK",175
186,"JACK.22",0.7088055,"JACK",176
187,"JACK.22",0.7094174,"JACK",177
188,"JACK.22",0.7095586,"JACK",178
189,"JACK.22",0.7088674,"JACK",179
190,"JACK.22",0.7082323,"JACK",180
191,"JACK.22",0.709208,"JACK",181
192,"JACK.22",0.7095359,"JACK",182
193,"JACK.22",0.7092605,"JACK",183
194,"JACK.22",0.7088655,"JACK",184
195,"JACK.22",0.7087791,"JACK",185
196,"JACK.22",0.7085914,"JACK",186
197,"JACK.22",0.7094355,"JACK",187
198,"JACK.22",0.7089878,"JACK",188
199,"JACK.22",0.7086989,"JACK",189
200,"JACK.22",0.7092482,"JACK",190
201,"JACK.22",0.7080737,"JACK",191
202,"JACK.22",0.7091614,"JACK",192
203,"JACK.22",0.7085314,"JACK",193
204,"JACK.22",0.7087327,"JACK",194
205,"JACK.22",0.7087601,"JACK",195
206,"JACK.22",0.7084021,"JACK",196
207,"JACK.22",0.7094475,"JACK",197
208,"JACK.22",0.7096796,"JACK",198
209,"JACK.22",0.7085592,"JACK",199
210,"JACK.22",0.7092085,"JACK",200
211,"JACK.22",0.7086615,"JACK",201
212,"JACK.22",0.7090902,"JACK",202
213,"JACK.22",0.7092038,"JACK",203
214,"JACK.22",0.7093495,"JACK",204
215,"JACK.22",0.7084077,"JACK",205
216,"JACK.22",0.7097788,"JACK",206
217,"JACK.22",0.7086657,"JACK",207
218,"JACK.22",0.7089411,"JACK",208
219,"JACK.22",0.7091863,"JACK",209
220,"JACK.22",0.7086819,"JACK",210
221,"JACK.22",0.7091276,"JACK",211
222,"JACK.22",0.7090563,"JACK",212
223,"JACK.22",0.7096932,"JACK",213
224,"JACK.22",0.7090342,"JACK",214
225,"JACK.22",0.7089895,"JACK",215
226,"JACK.22",0.7091401,"JACK",216
227,"JACK.22",0.7088603,"JACK",217
228,"JACK.22",0.7081704,"JACK",218
229,"JACK.22",0.7095286,"JACK",219
230,"JACK.22",0.7082347,"JACK",220
231,"JACK.22",0.7090986,"JACK",221
232,"JACK.22",0.7088361,"JACK",222
233,"JACK.22",0.7093437,"JACK",223
234,"JACK.22",0.7092462,"JACK",224
235,"JACK.22",0.7087926,"JACK",225
236,"JACK.22",0.7094365,"JACK",226
237,"JACK.22",0.708332,"JACK",227
238,"JACK.22",0.7096706,"JACK",228
239,"JACK.22",0.7087358,"JACK",229
240,"JACK.22",0.7091461,"JACK",230
241,"JACK.22",0.7092134,"JACK",231
242,"JACK.22",0.7088384,"JACK",232
243,"JACK.22",0.7092733,"JACK",233
244,"JACK.22",0.7089811,"JACK",234
245,"JACK.22",0.7092415,"JACK",235
246,"JACK.22",0.7092379,"JACK",236
247,"JACK.22",0.7089592,"JACK",237
248,"JACK.22",0.7088226,"JACK",238
249,"JACK.22",0.7085735,"JACK",239
250,"JACK.22",0.7092829,"JACK",240
251,"JACK.22",0.7091541,"JACK",241
252,"JACK.22",0.7096295,"JACK",242
253,"JACK.22",0.7091556,"JACK",243
254,"JACK.22",0.7092456,"JACK",244
255,"JACK.22",0.7067874,"JACK",245
256,"JACK.22",0.709379,"JACK",246
257,"JACK.22",0.7082245,"JACK",247
258,"JACK.22",0.7089281,"JACK",248
259,"JACK.22",0.7087813,"JACK",249
260,"JACK.22",0.7090156,"JACK",250
261,"JACK.22",0.7092327,"JACK",251
262,"JACK.22",0.7089689,"JACK",252
263,"JACK.22",0.7091765,"JACK",253
264,"JACK.22",0.7093205,"JACK",254
265,"JACK.22",0.7089154,"JACK",255
266,"JACK.22",0.7092242,"JACK",256
267,"JACK.22",0.7091764,"JACK",257
268,"JACK.22",0.7091779,"JACK",258
269,"JACK.22",0.7090119,"JACK",259
270,"JACK.22",0.7093373,"JACK",260
271,"JACK.22",0.709402,"JACK",261
272,"JACK.22",0.710284,"JACK",262
273,"JACK.22",0.709092,"JACK",263
274,"JACK.22",0.7087769,"JACK",264
275,"JACK.22",0.7090076,"JACK",265
276,"JACK.22",0.7096297,"JACK",266
277,"JACK.22",0.7096887,"JACK",267
278,"JACK.22",0.7085219,"JACK",268
279,"JACK.22",0.7098234,"JACK",269
280,"JACK.22",0.7108213,"JACK",270
281,"JACK.22",0.7073276,"JACK",271
282,"JACK.22",0.7086544,"JACK",272
283,"JACK.22",0.7105698,"JACK",273
284,"JACK.22",0.7080445,"JACK",274
285,"JACK.22",0.7103354,"JACK",275
286,"JACK.22",0.7056195,"JACK",276
287,"JACK.22",0.7061062,"JACK",277
288,"JACK.22",0.7104359,"JACK",278
289,"JACK.22",0.7100059,"JACK",279
291,"JACK.22",0.7086702,"JACK",280
292,"JACK.22",0.7047884,"JACK",281
293,"JACK.22",0.7047903,"JACK",282
294,"JACK.22",0.7071772,"JACK",283
296,"JACK.22",0.7086573,"JACK",284
