"Measurement.number","Individual","Value","Group","Index"
115,"HART.19",0.7071514,"HART",110
116,"HART.19",0.7088163,"HART",111
117,"HART.19",0.7075494,"HART",112
118,"HART.19",0.7082819,"HART",113
119,"HART.19",0.7073718,"HART",114
120,"HART.19",0.7085946,"HART",115
121,"HART.19",0.7091327,"HART",116
122,"HART.19",0.7077581,"HART",117
123,"HART.19",0.7079831,"HART",118
124,"HART.19",0.7077238,"HART",119
125,"HART.19",0.7078443,"HART",120
126,"HART.19",0.7079005,"HART",121
127,"HART.19",0.7077428,"HART",122
128,"HART.19",0.7085038,"HART",123
129,"HART.19",0.7084239,"HART",124
130,"HART.19",0.70736,"HART",125
131,"HART.19",0.7079743,"HART",126
132,"HART.19",0.7075727,"HART",127
133,"HART.19",0.7080002,"HART",128
134,"HART.19",0.7078295,"HART",129
135,"HART.19",0.7084414,"HART",130
136,"HART.19",0.7082358,"HART",131
137,"HART.19",0.7067238,"HART",132
138,"HART.19",0.708328,"HART",133
139,"HART.19",0.7080245,"HART",134
140,"HART.19",0.706796,"HART",135
141,"HART.19",0.7075224,"HART",136
142,"HART.19",0.7079801,"HART",137
143,"HART.19",0.7082366,"HART",138
145,"HART.19",0.7077575,"HART",139
146,"HART.19",0.7078433,"HART",140
147,"HART.19",0.7085331,"HART",141
148,"HART.19",0.7080803,"HART",142
149,"HART.19",0.7075759,"HART",143
150,"HART.19",0.7079772,"HART",144
151,"HART.19",0.7068276,"HART",145
152,"HART.19",0.70808,"HART",146
153,"HART.19",0.7079234,"HART",147
154,"HART.19",0.7078191,"HART",148
155,"HART.19",0.707871,"HART",149
156,"HART.19",0.7075308,"HART",150
157,"HART.19",0.7071864,"HART",151
158,"HART.19",0.7074244,"HART",152
159,"HART.19",0.7083998,"HART",153
160,"HART.19",0.7071615,"HART",154
161,"HART.19",0.7086364,"HART",155
162,"HART.19",0.7082729,"HART",156
163,"HART.19",0.7076702,"HART",157
164,"HART.19",0.7073992,"HART",158
165,"HART.19",0.7083042,"HART",159
166,"HART.19",0.708751,"HART",160
167,"HART.19",0.7072605,"HART",161
168,"HART.19",0.7074977,"HART",162
169,"HART.19",0.7075694,"HART",163
170,"HART.19",0.7084417,"HART",164
171,"HART.19",0.7072067,"HART",165
172,"HART.19",0.7079975,"HART",166
173,"HART.19",0.7062662,"HART",167
174,"HART.19",0.7093313,"HART",168
175,"HART.19",0.7071001,"HART",169
176,"HART.19",0.7066091,"HART",170
177,"HART.19",0.7075143,"HART",171
178,"HART.19",0.7049808,"HART",172
179,"HART.19",0.7085178,"HART",173
180,"HART.19",0.70904,"HART",174
181,"HART.19",0.7080053,"HART",175
182,"HART.19",0.7074713,"HART",176
183,"HART.19",0.7079297,"HART",177
184,"HART.19",0.7080146,"HART",178
185,"HART.19",0.708143,"HART",179
186,"HART.19",0.7072935,"HART",180
187,"HART.19",0.7059317,"HART",181
188,"HART.19",0.706619,"HART",182
189,"HART.19",0.7080377,"HART",183
190,"HART.19",0.7079749,"HART",184
191,"HART.19",0.7075631,"HART",185
192,"HART.19",0.7109138,"HART",186
193,"HART.19",0.7103562,"HART",187
194,"HART.19",0.7081998,"HART",188
195,"HART.19",0.7075561,"HART",189
196,"HART.19",0.7083513,"HART",190
197,"HART.19",0.7082074,"HART",191
198,"HART.19",0.7079285,"HART",192
199,"HART.19",0.709525,"HART",193
200,"HART.19",0.7088976,"HART",194
201,"HART.19",0.7109677,"HART",195
202,"HART.19",0.7087501,"HART",196
203,"HART.19",0.7096356,"HART",197
204,"HART.19",0.7086537,"HART",198
205,"HART.19",0.7084737,"HART",199
206,"HART.19",0.7088027,"HART",200
207,"HART.19",0.710118,"HART",201
208,"HART.19",0.7073596,"HART",202
209,"HART.19",0.7091141,"HART",203
210,"HART.19",0.7086722,"HART",204
211,"HART.19",0.710029,"HART",205
212,"HART.19",0.7078382,"HART",206
213,"HART.19",0.7066241,"HART",207
214,"HART.19",0.7101555,"HART",208
215,"HART.19",0.7064254,"HART",209
216,"HART.19",0.7088902,"HART",210
217,"HART.19",0.7087201,"HART",211
218,"HART.19",0.7102009,"HART",212
219,"HART.19",0.7076448,"HART",213
220,"HART.19",0.708924,"HART",214
221,"HART.19",0.7061335,"HART",215
222,"HART.19",0.7090082,"HART",216
223,"HART.19",0.7091685,"HART",217
224,"HART.19",0.7082477,"HART",218
225,"HART.19",0.7091355,"HART",219
226,"HART.19",0.7074223,"HART",220
227,"HART.19",0.7083207,"HART",221
228,"HART.19",0.7064639,"HART",222
229,"HART.19",0.7088718,"HART",223
230,"HART.19",0.707195,"HART",224
231,"HART.19",0.7080355,"HART",225
232,"HART.19",0.7099536,"HART",226
233,"HART.19",0.709079,"HART",227
234,"HART.19",0.7073381,"HART",228
235,"HART.19",0.709007,"HART",229
236,"HART.19",0.7093458,"HART",230
237,"HART.19",0.7068749,"HART",231
238,"HART.19",0.709382,"HART",232
239,"HART.19",0.7094336,"HART",233
240,"HART.19",0.7089828,"HART",234
241,"HART.19",0.7075424,"HART",235
242,"HART.19",0.7086994,"HART",236
243,"HART.19",0.7094287,"HART",237
244,"HART.19",0.7081975,"HART",238
245,"HART.19",0.7091355,"HART",239
246,"HART.19",0.7059086,"HART",240
247,"HART.19",0.709854,"HART",241
248,"HART.19",0.7060412,"HART",242
249,"HART.19",0.7066702,"HART",243
250,"HART.19",0.7109492,"HART",244
251,"HART.19",0.7055695,"HART",245
252,"HART.19",0.7090658,"HART",246
253,"HART.19",0.7085954,"HART",247
254,"HART.19",0.7095948,"HART",248
255,"HART.19",0.7067201,"HART",249
256,"HART.19",0.7083936,"HART",250
257,"HART.19",0.7100634,"HART",251
258,"HART.19",0.7098694,"HART",252
259,"HART.19",0.7089683,"HART",253
260,"HART.19",0.7100258,"HART",254
262,"HART.19",0.7081541,"HART",255
263,"HART.19",0.7081537,"HART",256
264,"HART.19",0.7102089,"HART",257
265,"HART.19",0.7094207,"HART",258
266,"HART.19",0.7085199,"HART",259
267,"HART.19",0.7083645,"HART",260
268,"HART.19",0.7081752,"HART",261
269,"HART.19",0.7074425,"HART",262
270,"HART.19",0.7077374,"HART",263
271,"HART.19",0.7098473,"HART",264
272,"HART.19",0.7091446,"HART",265
273,"HART.19",0.7098422,"HART",266
274,"HART.19",0.7092468,"HART",267
275,"HART.19",0.7105315,"HART",268
276,"HART.19",0.708387,"HART",269
277,"HART.19",0.7083518,"HART",270
278,"HART.19",0.7064245,"HART",271
279,"HART.19",0.7103372,"HART",272
280,"HART.19",0.7077498,"HART",273
281,"HART.19",0.707929,"HART",274
282,"HART.19",0.7100173,"HART",275
