"Measurement.number","Individual","Value","Group","Index"
63,"Elson.23.2",0.7091022,"Elson",54
64,"Elson.23.2",0.7090728,"Elson",55
65,"Elson.23.2",0.7087758,"Elson",56
66,"Elson.23.2",0.7094577,"Elson",57
67,"Elson.23.2",0.7088807,"Elson",58
68,"Elson.23.2",0.7083969,"Elson",59
69,"Elson.23.2",0.7088511,"Elson",60
70,"Elson.23.2",0.7095308,"Elson",61
71,"Elson.23.2",0.7098278,"Elson",62
72,"Elson.23.2",0.7090071,"Elson",63
73,"Elson.23.2",0.7095347,"Elson",64
74,"Elson.23.2",0.7068787,"Elson",65
75,"Elson.23.2",0.709691,"Elson",66
76,"Elson.23.2",0.708434,"Elson",67
77,"Elson.23.2",0.7096381,"Elson",68
78,"Elson.23.2",0.7078479,"Elson",69
79,"Elson.23.2",0.7088838,"Elson",70
80,"Elson.23.2",0.7093405,"Elson",71
81,"Elson.23.2",0.7090137,"Elson",72
82,"Elson.23.2",0.7071746,"Elson",73
83,"Elson.23.2",0.7094218,"Elson",74
84,"Elson.23.2",0.7089066,"Elson",75
85,"Elson.23.2",0.7086321,"Elson",76
86,"Elson.23.2",0.7091484,"Elson",77
87,"Elson.23.2",0.7090181,"Elson",78
88,"Elson.23.2",0.7090696,"Elson",79
89,"Elson.23.2",0.7081822,"Elson",80
90,"Elson.23.2",0.7092174,"Elson",81
91,"Elson.23.2",0.7092869,"Elson",82
92,"Elson.23.2",0.7093184,"Elson",83
93,"Elson.23.2",0.708902,"Elson",84
94,"Elson.23.2",0.7090935,"Elson",85
95,"Elson.23.2",0.7095785,"Elson",86
96,"Elson.23.2",0.7088686,"Elson",87
97,"Elson.23.2",0.7094153,"Elson",88
98,"Elson.23.2",0.7095463,"Elson",89
99,"Elson.23.2",0.7086917,"Elson",90
100,"Elson.23.2",0.7089045,"Elson",91
101,"Elson.23.2",0.7089689,"Elson",92
102,"Elson.23.2",0.7085619,"Elson",93
103,"Elson.23.2",0.7092648,"Elson",94
104,"Elson.23.2",0.7083848,"Elson",95
105,"Elson.23.2",0.7089648,"Elson",96
106,"Elson.23.2",0.7085179,"Elson",97
107,"Elson.23.2",0.7088469,"Elson",98
108,"Elson.23.2",0.7078727,"Elson",99
109,"Elson.23.2",0.7080503,"Elson",100
110,"Elson.23.2",0.7100608,"Elson",101
111,"Elson.23.2",0.7076463,"Elson",102
112,"Elson.23.2",0.7089161,"Elson",103
113,"Elson.23.2",0.7088092,"Elson",104
114,"Elson.23.2",0.7098672,"Elson",105
115,"Elson.23.2",0.7090988,"Elson",106
116,"Elson.23.2",0.7090733,"Elson",107
117,"Elson.23.2",0.7088498,"Elson",108
118,"Elson.23.2",0.7091344,"Elson",109
119,"Elson.23.2",0.7082708,"Elson",110
120,"Elson.23.2",0.7086078,"Elson",111
121,"Elson.23.2",0.7095937,"Elson",112
122,"Elson.23.2",0.7086125,"Elson",113
123,"Elson.23.2",0.707796,"Elson",114
124,"Elson.23.2",0.7085639,"Elson",115
125,"Elson.23.2",0.7094467,"Elson",116
126,"Elson.23.2",0.7089216,"Elson",117
127,"Elson.23.2",0.7085519,"Elson",118
128,"Elson.23.2",0.7085599,"Elson",119
129,"Elson.23.2",0.7077168,"Elson",120
130,"Elson.23.2",0.7095768,"Elson",121
131,"Elson.23.2",0.7084035,"Elson",122
132,"Elson.23.2",0.7079947,"Elson",123
133,"Elson.23.2",0.7077839,"Elson",124
134,"Elson.23.2",0.7094115,"Elson",125
135,"Elson.23.2",0.7089999,"Elson",126
136,"Elson.23.2",0.7092803,"Elson",127
137,"Elson.23.2",0.7076218,"Elson",128
138,"Elson.23.2",0.7080759,"Elson",129
139,"Elson.23.2",0.7087902,"Elson",130
140,"Elson.23.2",0.7082802,"Elson",131
141,"Elson.23.2",0.7090408,"Elson",132
142,"Elson.23.2",0.7089694,"Elson",133
143,"Elson.23.2",0.7086067,"Elson",134
144,"Elson.23.2",0.7090911,"Elson",135
145,"Elson.23.2",0.7087611,"Elson",136
146,"Elson.23.2",0.7085292,"Elson",137
147,"Elson.23.2",0.7093408,"Elson",138
148,"Elson.23.2",0.7084754,"Elson",139
149,"Elson.23.2",0.7087365,"Elson",140
150,"Elson.23.2",0.7094023,"Elson",141
151,"Elson.23.2",0.7090798,"Elson",142
152,"Elson.23.2",0.7088024,"Elson",143
153,"Elson.23.2",0.7073004,"Elson",144
154,"Elson.23.2",0.7086441,"Elson",145
155,"Elson.23.2",0.7086291,"Elson",146
156,"Elson.23.2",0.7085202,"Elson",147
157,"Elson.23.2",0.709578,"Elson",148
158,"Elson.23.2",0.7089543,"Elson",149
159,"Elson.23.2",0.7091924,"Elson",150
160,"Elson.23.2",0.7082797,"Elson",151
161,"Elson.23.2",0.7083119,"Elson",152
162,"Elson.23.2",0.7091493,"Elson",153
163,"Elson.23.2",0.708401,"Elson",154
164,"Elson.23.2",0.7081968,"Elson",155
165,"Elson.23.2",0.7082396,"Elson",156
166,"Elson.23.2",0.7104788,"Elson",157
167,"Elson.23.2",0.7093249,"Elson",158
168,"Elson.23.2",0.7081016,"Elson",159
169,"Elson.23.2",0.7092851,"Elson",160
170,"Elson.23.2",0.7085702,"Elson",161
171,"Elson.23.2",0.7090959,"Elson",162
172,"Elson.23.2",0.7083299,"Elson",163
173,"Elson.23.2",0.7085162,"Elson",164
174,"Elson.23.2",0.7087994,"Elson",165
175,"Elson.23.2",0.7084393,"Elson",166
176,"Elson.23.2",0.7091128,"Elson",167
177,"Elson.23.2",0.7092224,"Elson",168
178,"Elson.23.2",0.7077552,"Elson",169
179,"Elson.23.2",0.7086635,"Elson",170
180,"Elson.23.2",0.7088547,"Elson",171
181,"Elson.23.2",0.7093466,"Elson",172
182,"Elson.23.2",0.7090198,"Elson",173
183,"Elson.23.2",0.7083026,"Elson",174
184,"Elson.23.2",0.7085598,"Elson",175
185,"Elson.23.2",0.7087317,"Elson",176
186,"Elson.23.2",0.7086826,"Elson",177
187,"Elson.23.2",0.7087719,"Elson",178
188,"Elson.23.2",0.7088469,"Elson",179
189,"Elson.23.2",0.7086627,"Elson",180
190,"Elson.23.2",0.7091627,"Elson",181
191,"Elson.23.2",0.7084978,"Elson",182
192,"Elson.23.2",0.7086241,"Elson",183
193,"Elson.23.2",0.7089304,"Elson",184
194,"Elson.23.2",0.7088604,"Elson",185
195,"Elson.23.2",0.7093654,"Elson",186
196,"Elson.23.2",0.7098172,"Elson",187
197,"Elson.23.2",0.7098607,"Elson",188
198,"Elson.23.2",0.7089654,"Elson",189
199,"Elson.23.2",0.7091819,"Elson",190
200,"Elson.23.2",0.7099239,"Elson",191
201,"Elson.23.2",0.7091884,"Elson",192
202,"Elson.23.2",0.7089339,"Elson",193
203,"Elson.23.2",0.708692,"Elson",194
204,"Elson.23.2",0.70878,"Elson",195
205,"Elson.23.2",0.7091039,"Elson",196
206,"Elson.23.2",0.7090477,"Elson",197
207,"Elson.23.2",0.7092707,"Elson",198
208,"Elson.23.2",0.7094075,"Elson",199
209,"Elson.23.2",0.709375,"Elson",200
210,"Elson.23.2",0.7083897,"Elson",201
211,"Elson.23.2",0.7093413,"Elson",202
212,"Elson.23.2",0.7092409,"Elson",203
213,"Elson.23.2",0.7092327,"Elson",204
214,"Elson.23.2",0.7096249,"Elson",205
215,"Elson.23.2",0.7088766,"Elson",206
216,"Elson.23.2",0.709065,"Elson",207
217,"Elson.23.2",0.7087207,"Elson",208
218,"Elson.23.2",0.7093591,"Elson",209
219,"Elson.23.2",0.7091864,"Elson",210
220,"Elson.23.2",0.7097613,"Elson",211
221,"Elson.23.2",0.7094062,"Elson",212
222,"Elson.23.2",0.7098036,"Elson",213
223,"Elson.23.2",0.7097192,"Elson",214
224,"Elson.23.2",0.7089766,"Elson",215
225,"Elson.23.2",0.7091534,"Elson",216
226,"Elson.23.2",0.7091879,"Elson",217
227,"Elson.23.2",0.7087299,"Elson",218
228,"Elson.23.2",0.7086002,"Elson",219
229,"Elson.23.2",0.7095242,"Elson",220
230,"Elson.23.2",0.7092242,"Elson",221
231,"Elson.23.2",0.7089873,"Elson",222
232,"Elson.23.2",0.7096745,"Elson",223
233,"Elson.23.2",0.7087305,"Elson",224
234,"Elson.23.2",0.7097582,"Elson",225
235,"Elson.23.2",0.7096148,"Elson",226
236,"Elson.23.2",0.7091531,"Elson",227
237,"Elson.23.2",0.7088309,"Elson",228
238,"Elson.23.2",0.709069,"Elson",229
239,"Elson.23.2",0.7091407,"Elson",230
240,"Elson.23.2",0.7095906,"Elson",231
241,"Elson.23.2",0.7100813,"Elson",232
242,"Elson.23.2",0.7087465,"Elson",233
243,"Elson.23.2",0.7097815,"Elson",234
244,"Elson.23.2",0.7091046,"Elson",235
245,"Elson.23.2",0.7089082,"Elson",236
246,"Elson.23.2",0.709931,"Elson",237
247,"Elson.23.2",0.7090184,"Elson",238
248,"Elson.23.2",0.7095934,"Elson",239
249,"Elson.23.2",0.7092405,"Elson",240
250,"Elson.23.2",0.7089534,"Elson",241
251,"Elson.23.2",0.7090999,"Elson",242
252,"Elson.23.2",0.7094884,"Elson",243
253,"Elson.23.2",0.708294,"Elson",244
254,"Elson.23.2",0.7095954,"Elson",245
255,"Elson.23.2",0.7089482,"Elson",246
256,"Elson.23.2",0.7099655,"Elson",247
257,"Elson.23.2",0.7089177,"Elson",248
258,"Elson.23.2",0.7096901,"Elson",249
259,"Elson.23.2",0.7090322,"Elson",250
260,"Elson.23.2",0.7091471,"Elson",251
261,"Elson.23.2",0.7095425,"Elson",252
262,"Elson.23.2",0.7089252,"Elson",253
263,"Elson.23.2",0.7085645,"Elson",254
264,"Elson.23.2",0.709433,"Elson",255
265,"Elson.23.2",0.709086,"Elson",256
266,"Elson.23.2",0.7085085,"Elson",257
267,"Elson.23.2",0.7080163,"Elson",258
268,"Elson.23.2",0.7095241,"Elson",259
269,"Elson.23.2",0.7095574,"Elson",260
270,"Elson.23.2",0.7097391,"Elson",261
271,"Elson.23.2",0.7102457,"Elson",262
272,"Elson.23.2",0.7090688,"Elson",263
273,"Elson.23.2",0.7093004,"Elson",264
274,"Elson.23.2",0.7090404,"Elson",265
275,"Elson.23.2",0.7095532,"Elson",266
276,"Elson.23.2",0.7092519,"Elson",267
277,"Elson.23.2",0.7098238,"Elson",268
278,"Elson.23.2",0.7094262,"Elson",269
279,"Elson.23.2",0.7095347,"Elson",270
280,"Elson.23.2",0.7090696,"Elson",271
281,"Elson.23.2",0.709175,"Elson",272
282,"Elson.23.2",0.7093611,"Elson",273
283,"Elson.23.2",0.7088765,"Elson",274
284,"Elson.23.2",0.7092325,"Elson",275
285,"Elson.23.2",0.7092733,"Elson",276
286,"Elson.23.2",0.7088226,"Elson",277
287,"Elson.23.2",0.7093891,"Elson",278
288,"Elson.23.2",0.7095008,"Elson",279
289,"Elson.23.2",0.7098415,"Elson",280
290,"Elson.23.2",0.7086974,"Elson",281
291,"Elson.23.2",0.7090661,"Elson",282
292,"Elson.23.2",0.7095771,"Elson",283
293,"Elson.23.2",0.7086321,"Elson",284
294,"Elson.23.2",0.7090289,"Elson",285
295,"Elson.23.2",0.7091768,"Elson",286
296,"Elson.23.2",0.7094336,"Elson",287
297,"Elson.23.2",0.7090844,"Elson",288
298,"Elson.23.2",0.7095842,"Elson",289
299,"Elson.23.2",0.7088031,"Elson",290
300,"Elson.23.2",0.7094667,"Elson",291
301,"Elson.23.2",0.7093377,"Elson",292
302,"Elson.23.2",0.7099603,"Elson",293
303,"Elson.23.2",0.7096407,"Elson",294
304,"Elson.23.2",0.7089,"Elson",295
305,"Elson.23.2",0.7094189,"Elson",296
306,"Elson.23.2",0.7093257,"Elson",297
307,"Elson.23.2",0.7092262,"Elson",298
308,"Elson.23.2",0.7088402,"Elson",299
309,"Elson.23.2",0.7086911,"Elson",300
310,"Elson.23.2",0.7088656,"Elson",301
311,"Elson.23.2",0.7081169,"Elson",302
312,"Elson.23.2",0.7086023,"Elson",303
313,"Elson.23.2",0.7090502,"Elson",304
314,"Elson.23.2",0.7089803,"Elson",305
315,"Elson.23.2",0.7095801,"Elson",306
316,"Elson.23.2",0.7088578,"Elson",307
317,"Elson.23.2",0.7093267,"Elson",308
318,"Elson.23.2",0.7088734,"Elson",309
319,"Elson.23.2",0.7092857,"Elson",310
320,"Elson.23.2",0.7090814,"Elson",311
321,"Elson.23.2",0.7098077,"Elson",312
322,"Elson.23.2",0.7094487,"Elson",313
323,"Elson.23.2",0.7090242,"Elson",314
324,"Elson.23.2",0.7093952,"Elson",315
325,"Elson.23.2",0.7087494,"Elson",316
326,"Elson.23.2",0.7089933,"Elson",317
327,"Elson.23.2",0.7098631,"Elson",318
328,"Elson.23.2",0.7094724,"Elson",319
329,"Elson.23.2",0.7095176,"Elson",320
330,"Elson.23.2",0.7090543,"Elson",321
331,"Elson.23.2",0.7097214,"Elson",322
332,"Elson.23.2",0.7088576,"Elson",323
333,"Elson.23.2",0.7091763,"Elson",324
334,"Elson.23.2",0.7097938,"Elson",325
335,"Elson.23.2",0.7086853,"Elson",326
336,"Elson.23.2",0.7090253,"Elson",327
337,"Elson.23.2",0.7097124,"Elson",328
338,"Elson.23.2",0.7102121,"Elson",329
339,"Elson.23.2",0.7088907,"Elson",330
340,"Elson.23.2",0.7085939,"Elson",331
341,"Elson.23.2",0.7076258,"Elson",332
342,"Elson.23.2",0.709197,"Elson",333
343,"Elson.23.2",0.7094786,"Elson",334
344,"Elson.23.2",0.709069,"Elson",335
345,"Elson.23.2",0.7100508,"Elson",336
346,"Elson.23.2",0.7088802,"Elson",337
347,"Elson.23.2",0.7093505,"Elson",338
348,"Elson.23.2",0.7083799,"Elson",339
349,"Elson.23.2",0.708738,"Elson",340
350,"Elson.23.2",0.7092665,"Elson",341
352,"Elson.23.2",0.7092465,"Elson",342
353,"Elson.23.2",0.7090603,"Elson",343
354,"Elson.23.2",0.7103316,"Elson",344
355,"Elson.23.2",0.7098205,"Elson",345
356,"Elson.23.2",0.7092183,"Elson",346
357,"Elson.23.2",0.7105891,"Elson",347
358,"Elson.23.2",0.7084266,"Elson",348
359,"Elson.23.2",0.7076908,"Elson",349
360,"Elson.23.2",0.7073846,"Elson",350
362,"Elson.23.2",0.7079146,"Elson",351
363,"Elson.23.2",0.7085829,"Elson",352
364,"Elson.23.2",0.7079128,"Elson",353
