"Measurement.number","Individual","Value","Group","Index"
84,"Elson.23.1",0.7090456,"Elson",81
85,"Elson.23.1",0.708198,"Elson",82
86,"Elson.23.1",0.7087085,"Elson",83
87,"Elson.23.1",0.7098093,"Elson",84
88,"Elson.23.1",0.7084744,"Elson",85
89,"Elson.23.1",0.7096915,"Elson",86
90,"Elson.23.1",0.7107299,"Elson",87
91,"Elson.23.1",0.7093968,"Elson",88
92,"Elson.23.1",0.7095743,"Elson",89
93,"Elson.23.1",0.7104329,"Elson",90
94,"Elson.23.1",0.7098479,"Elson",91
95,"Elson.23.1",0.7087742,"Elson",92
96,"Elson.23.1",0.7100308,"Elson",93
97,"Elson.23.1",0.709382,"Elson",94
98,"Elson.23.1",0.7079983,"Elson",95
99,"Elson.23.1",0.7084961,"Elson",96
100,"Elson.23.1",0.7103327,"Elson",97
101,"Elson.23.1",0.7094371,"Elson",98
102,"Elson.23.1",0.7100104,"Elson",99
103,"Elson.23.1",0.709887,"Elson",100
104,"Elson.23.1",0.708986,"Elson",101
105,"Elson.23.1",0.7085749,"Elson",102
106,"Elson.23.1",0.7093346,"Elson",103
107,"Elson.23.1",0.709441,"Elson",104
108,"Elson.23.1",0.7100337,"Elson",105
109,"Elson.23.1",0.7079938,"Elson",106
110,"Elson.23.1",0.7094237,"Elson",107
111,"Elson.23.1",0.7085832,"Elson",108
112,"Elson.23.1",0.7095987,"Elson",109
113,"Elson.23.1",0.7084741,"Elson",110
114,"Elson.23.1",0.7086431,"Elson",111
115,"Elson.23.1",0.7096474,"Elson",112
116,"Elson.23.1",0.7087433,"Elson",113
117,"Elson.23.1",0.7094153,"Elson",114
118,"Elson.23.1",0.7092577,"Elson",115
119,"Elson.23.1",0.7080962,"Elson",116
120,"Elson.23.1",0.7099023,"Elson",117
121,"Elson.23.1",0.709115,"Elson",118
122,"Elson.23.1",0.7103496,"Elson",119
123,"Elson.23.1",0.7104621,"Elson",120
124,"Elson.23.1",0.7090552,"Elson",121
125,"Elson.23.1",0.7104904,"Elson",122
126,"Elson.23.1",0.7087516,"Elson",123
127,"Elson.23.1",0.7102257,"Elson",124
128,"Elson.23.1",0.709248,"Elson",125
129,"Elson.23.1",0.7099189,"Elson",126
130,"Elson.23.1",0.7092597,"Elson",127
131,"Elson.23.1",0.7088725,"Elson",128
132,"Elson.23.1",0.7097953,"Elson",129
133,"Elson.23.1",0.7091493,"Elson",130
134,"Elson.23.1",0.7094677,"Elson",131
135,"Elson.23.1",0.7092086,"Elson",132
136,"Elson.23.1",0.7089342,"Elson",133
137,"Elson.23.1",0.7098881,"Elson",134
138,"Elson.23.1",0.7106846,"Elson",135
139,"Elson.23.1",0.7095964,"Elson",136
140,"Elson.23.1",0.7105872,"Elson",137
141,"Elson.23.1",0.7100994,"Elson",138
142,"Elson.23.1",0.7102365,"Elson",139
143,"Elson.23.1",0.7095683,"Elson",140
144,"Elson.23.1",0.7076114,"Elson",141
145,"Elson.23.1",0.7084396,"Elson",142
146,"Elson.23.1",0.7092223,"Elson",143
147,"Elson.23.1",0.7094276,"Elson",144
148,"Elson.23.1",0.7100393,"Elson",145
149,"Elson.23.1",0.7097709,"Elson",146
150,"Elson.23.1",0.7098417,"Elson",147
151,"Elson.23.1",0.7103666,"Elson",148
152,"Elson.23.1",0.7101248,"Elson",149
153,"Elson.23.1",0.7091866,"Elson",150
154,"Elson.23.1",0.7091583,"Elson",151
155,"Elson.23.1",0.7107998,"Elson",152
156,"Elson.23.1",0.7097405,"Elson",153
157,"Elson.23.1",0.7103955,"Elson",154
158,"Elson.23.1",0.710352,"Elson",155
159,"Elson.23.1",0.7098644,"Elson",156
160,"Elson.23.1",0.7094117,"Elson",157
161,"Elson.23.1",0.7103622,"Elson",158
162,"Elson.23.1",0.7100744,"Elson",159
163,"Elson.23.1",0.7088002,"Elson",160
164,"Elson.23.1",0.7090954,"Elson",161
165,"Elson.23.1",0.7093818,"Elson",162
166,"Elson.23.1",0.7089252,"Elson",163
167,"Elson.23.1",0.7093524,"Elson",164
168,"Elson.23.1",0.710442,"Elson",165
169,"Elson.23.1",0.7091964,"Elson",166
170,"Elson.23.1",0.709371,"Elson",167
171,"Elson.23.1",0.7085445,"Elson",168
172,"Elson.23.1",0.7095541,"Elson",169
173,"Elson.23.1",0.7083788,"Elson",170
174,"Elson.23.1",0.7089707,"Elson",171
175,"Elson.23.1",0.7084938,"Elson",172
177,"Elson.23.1",0.7090581,"Elson",173
178,"Elson.23.1",0.7091058,"Elson",174
179,"Elson.23.1",0.7083933,"Elson",175
180,"Elson.23.1",0.7096597,"Elson",176
181,"Elson.23.1",0.7093114,"Elson",177
182,"Elson.23.1",0.7094197,"Elson",178
183,"Elson.23.1",0.7095894,"Elson",179
184,"Elson.23.1",0.7089306,"Elson",180
185,"Elson.23.1",0.7099441,"Elson",181
186,"Elson.23.1",0.7102691,"Elson",182
187,"Elson.23.1",0.7083733,"Elson",183
188,"Elson.23.1",0.7094852,"Elson",184
189,"Elson.23.1",0.7083232,"Elson",185
190,"Elson.23.1",0.7084457,"Elson",186
191,"Elson.23.1",0.7085943,"Elson",187
192,"Elson.23.1",0.7092195,"Elson",188
193,"Elson.23.1",0.7097791,"Elson",189
194,"Elson.23.1",0.7087277,"Elson",190
195,"Elson.23.1",0.7088682,"Elson",191
196,"Elson.23.1",0.7089969,"Elson",192
197,"Elson.23.1",0.7092957,"Elson",193
198,"Elson.23.1",0.7083285,"Elson",194
199,"Elson.23.1",0.7090019,"Elson",195
200,"Elson.23.1",0.7092625,"Elson",196
201,"Elson.23.1",0.7090283,"Elson",197
202,"Elson.23.1",0.7094601,"Elson",198
203,"Elson.23.1",0.709167,"Elson",199
204,"Elson.23.1",0.7096617,"Elson",200
205,"Elson.23.1",0.709309,"Elson",201
207,"Elson.23.1",0.709158,"Elson",202
208,"Elson.23.1",0.7091015,"Elson",203
209,"Elson.23.1",0.7087625,"Elson",204
210,"Elson.23.1",0.7102544,"Elson",205
211,"Elson.23.1",0.7097059,"Elson",206
212,"Elson.23.1",0.7090621,"Elson",207
214,"Elson.23.1",0.7066082,"Elson",208
218,"Elson.23.1",0.7067593,"Elson",209
