"Measurement.number","Individual","Value","Group","Index"
130,"Elson.26.6",0.7080964,"Elson",128
131,"Elson.26.6",0.7081513,"Elson",129
132,"Elson.26.6",0.7081281,"Elson",130
133,"Elson.26.6",0.7084686,"Elson",131
134,"Elson.26.6",0.7076561,"Elson",132
135,"Elson.26.6",0.7087656,"Elson",133
136,"Elson.26.6",0.7086596,"Elson",134
137,"Elson.26.6",0.7076741,"Elson",135
138,"Elson.26.6",0.7081083,"Elson",136
139,"Elson.26.6",0.708703,"Elson",137
140,"Elson.26.6",0.7084026,"Elson",138
141,"Elson.26.6",0.707378,"Elson",139
142,"Elson.26.6",0.7088486,"Elson",140
143,"Elson.26.6",0.7088027,"Elson",141
144,"Elson.26.6",0.7077732,"Elson",142
145,"Elson.26.6",0.7082405,"Elson",143
146,"Elson.26.6",0.707801,"Elson",144
147,"Elson.26.6",0.7088212,"Elson",145
148,"Elson.26.6",0.7090397,"Elson",146
149,"Elson.26.6",0.7095617,"Elson",147
150,"Elson.26.6",0.709016,"Elson",148
151,"Elson.26.6",0.7077762,"Elson",149
152,"Elson.26.6",0.708473,"Elson",150
153,"Elson.26.6",0.7084875,"Elson",151
154,"Elson.26.6",0.7092333,"Elson",152
155,"Elson.26.6",0.7087115,"Elson",153
156,"Elson.26.6",0.7086363,"Elson",154
157,"Elson.26.6",0.7086038,"Elson",155
158,"Elson.26.6",0.7079954,"Elson",156
159,"Elson.26.6",0.7081774,"Elson",157
160,"Elson.26.6",0.7067006,"Elson",158
161,"Elson.26.6",0.7079258,"Elson",159
162,"Elson.26.6",0.7082898,"Elson",160
163,"Elson.26.6",0.7073073,"Elson",161
164,"Elson.26.6",0.7093757,"Elson",162
165,"Elson.26.6",0.7080497,"Elson",163
166,"Elson.26.6",0.7087573,"Elson",164
167,"Elson.26.6",0.7086075,"Elson",165
168,"Elson.26.6",0.7095167,"Elson",166
169,"Elson.26.6",0.707899,"Elson",167
170,"Elson.26.6",0.7085416,"Elson",168
171,"Elson.26.6",0.708994,"Elson",169
172,"Elson.26.6",0.707592,"Elson",170
173,"Elson.26.6",0.7079105,"Elson",171
174,"Elson.26.6",0.7074666,"Elson",172
175,"Elson.26.6",0.708286,"Elson",173
176,"Elson.26.6",0.7086807,"Elson",174
177,"Elson.26.6",0.7085634,"Elson",175
178,"Elson.26.6",0.7081906,"Elson",176
179,"Elson.26.6",0.7088381,"Elson",177
180,"Elson.26.6",0.7079996,"Elson",178
181,"Elson.26.6",0.7086981,"Elson",179
182,"Elson.26.6",0.7087766,"Elson",180
183,"Elson.26.6",0.708825,"Elson",181
184,"Elson.26.6",0.7083065,"Elson",182
185,"Elson.26.6",0.7086052,"Elson",183
186,"Elson.26.6",0.7086355,"Elson",184
187,"Elson.26.6",0.708616,"Elson",185
188,"Elson.26.6",0.707451,"Elson",186
189,"Elson.26.6",0.7085051,"Elson",187
190,"Elson.26.6",0.7074764,"Elson",188
191,"Elson.26.6",0.7077036,"Elson",189
192,"Elson.26.6",0.7080635,"Elson",190
193,"Elson.26.6",0.7085214,"Elson",191
194,"Elson.26.6",0.7081588,"Elson",192
195,"Elson.26.6",0.7073501,"Elson",193
196,"Elson.26.6",0.7085988,"Elson",194
197,"Elson.26.6",0.7074458,"Elson",195
198,"Elson.26.6",0.7082871,"Elson",196
199,"Elson.26.6",0.7082285,"Elson",197
200,"Elson.26.6",0.7091242,"Elson",198
201,"Elson.26.6",0.7079547,"Elson",199
202,"Elson.26.6",0.7079421,"Elson",200
203,"Elson.26.6",0.7073842,"Elson",201
204,"Elson.26.6",0.7082388,"Elson",202
205,"Elson.26.6",0.7083953,"Elson",203
206,"Elson.26.6",0.7082715,"Elson",204
207,"Elson.26.6",0.708589,"Elson",205
208,"Elson.26.6",0.7078928,"Elson",206
209,"Elson.26.6",0.7084977,"Elson",207
210,"Elson.26.6",0.7079348,"Elson",208
211,"Elson.26.6",0.70828,"Elson",209
212,"Elson.26.6",0.7084194,"Elson",210
213,"Elson.26.6",0.7072435,"Elson",211
214,"Elson.26.6",0.7081033,"Elson",212
215,"Elson.26.6",0.7081655,"Elson",213
216,"Elson.26.6",0.7068521,"Elson",214
217,"Elson.26.6",0.7079064,"Elson",215
218,"Elson.26.6",0.7084421,"Elson",216
219,"Elson.26.6",0.7079981,"Elson",217
220,"Elson.26.6",0.7078111,"Elson",218
221,"Elson.26.6",0.7078092,"Elson",219
222,"Elson.26.6",0.7081744,"Elson",220
223,"Elson.26.6",0.7081452,"Elson",221
224,"Elson.26.6",0.7078712,"Elson",222
225,"Elson.26.6",0.7079771,"Elson",223
226,"Elson.26.6",0.7087142,"Elson",224
227,"Elson.26.6",0.709234,"Elson",225
228,"Elson.26.6",0.7083598,"Elson",226
229,"Elson.26.6",0.7082828,"Elson",227
230,"Elson.26.6",0.7087324,"Elson",228
231,"Elson.26.6",0.708422,"Elson",229
232,"Elson.26.6",0.7088809,"Elson",230
233,"Elson.26.6",0.7078143,"Elson",231
234,"Elson.26.6",0.7088143,"Elson",232
235,"Elson.26.6",0.7086694,"Elson",233
236,"Elson.26.6",0.7091816,"Elson",234
237,"Elson.26.6",0.7086555,"Elson",235
238,"Elson.26.6",0.7088623,"Elson",236
239,"Elson.26.6",0.7088653,"Elson",237
240,"Elson.26.6",0.7085123,"Elson",238
241,"Elson.26.6",0.7087072,"Elson",239
242,"Elson.26.6",0.7088989,"Elson",240
243,"Elson.26.6",0.7093835,"Elson",241
244,"Elson.26.6",0.7081996,"Elson",242
245,"Elson.26.6",0.7084764,"Elson",243
246,"Elson.26.6",0.7093325,"Elson",244
247,"Elson.26.6",0.7087992,"Elson",245
248,"Elson.26.6",0.7093493,"Elson",246
249,"Elson.26.6",0.708837,"Elson",247
250,"Elson.26.6",0.7088509,"Elson",248
251,"Elson.26.6",0.709717,"Elson",249
252,"Elson.26.6",0.70883,"Elson",250
253,"Elson.26.6",0.7089637,"Elson",251
254,"Elson.26.6",0.7089202,"Elson",252
255,"Elson.26.6",0.7092861,"Elson",253
256,"Elson.26.6",0.7084717,"Elson",254
257,"Elson.26.6",0.7090608,"Elson",255
258,"Elson.26.6",0.7085086,"Elson",256
259,"Elson.26.6",0.7090509,"Elson",257
260,"Elson.26.6",0.7089621,"Elson",258
261,"Elson.26.6",0.7092047,"Elson",259
262,"Elson.26.6",0.7090748,"Elson",260
263,"Elson.26.6",0.7092418,"Elson",261
264,"Elson.26.6",0.7090292,"Elson",262
265,"Elson.26.6",0.7088936,"Elson",263
266,"Elson.26.6",0.7100471,"Elson",264
267,"Elson.26.6",0.7091809,"Elson",265
268,"Elson.26.6",0.7090027,"Elson",266
269,"Elson.26.6",0.7090548,"Elson",267
270,"Elson.26.6",0.7087627,"Elson",268
271,"Elson.26.6",0.7096229,"Elson",269
272,"Elson.26.6",0.708534,"Elson",270
273,"Elson.26.6",0.7091356,"Elson",271
274,"Elson.26.6",0.7092795,"Elson",272
275,"Elson.26.6",0.7096922,"Elson",273
276,"Elson.26.6",0.7090806,"Elson",274
277,"Elson.26.6",0.7097183,"Elson",275
278,"Elson.26.6",0.7087164,"Elson",276
279,"Elson.26.6",0.7090496,"Elson",277
280,"Elson.26.6",0.708638,"Elson",278
281,"Elson.26.6",0.7088674,"Elson",279
282,"Elson.26.6",0.7101403,"Elson",280
283,"Elson.26.6",0.7086551,"Elson",281
286,"Elson.26.6",0.7088508,"Elson",282
287,"Elson.26.6",0.7097071,"Elson",283
288,"Elson.26.6",0.7077703,"Elson",284
289,"Elson.26.6",0.7100163,"Elson",285
290,"Elson.26.6",0.7071065,"Elson",286
291,"Elson.26.6",0.7098447,"Elson",287
292,"Elson.26.6",0.7085955,"Elson",288
293,"Elson.26.6",0.7080046,"Elson",289
294,"Elson.26.6",0.7092832,"Elson",290
295,"Elson.26.6",0.7073747,"Elson",291
296,"Elson.26.6",0.7098767,"Elson",292
297,"Elson.26.6",0.7087205,"Elson",293
298,"Elson.26.6",0.7087845,"Elson",294
299,"Elson.26.6",0.7100449,"Elson",295
300,"Elson.26.6",0.7092682,"Elson",296
301,"Elson.26.6",0.7078739,"Elson",297
302,"Elson.26.6",0.7083066,"Elson",298
303,"Elson.26.6",0.7091463,"Elson",299
304,"Elson.26.6",0.7105884,"Elson",300
305,"Elson.26.6",0.7084555,"Elson",301
307,"Elson.26.6",0.7074839,"Elson",302
309,"Elson.26.6",0.7097366,"Elson",303
311,"Elson.26.6",0.7061919,"Elson",304
312,"Elson.26.6",0.710063,"Elson",305
313,"Elson.26.6",0.7063591,"Elson",306
314,"Elson.26.6",0.7081721,"Elson",307
315,"Elson.26.6",0.7081746,"Elson",308
316,"Elson.26.6",0.7095304,"Elson",309
317,"Elson.26.6",0.7100133,"Elson",310
318,"Elson.26.6",0.70894,"Elson",311
