"Measurement.number","Individual","Value","Group","Index"
66,"HART.13",0.7102894,"HART",53
67,"HART.13",0.7096699,"HART",54
68,"HART.13",0.7101777,"HART",55
69,"HART.13",0.7093388,"HART",56
70,"HART.13",0.70955,"HART",57
71,"HART.13",0.7103206,"HART",58
72,"HART.13",0.7092355,"HART",59
73,"HART.13",0.7098761,"HART",60
74,"HART.13",0.7105071,"HART",61
75,"HART.13",0.7100975,"HART",62
76,"HART.13",0.7097168,"HART",63
78,"HART.13",0.7097716,"HART",64
79,"HART.13",0.7097324,"HART",65
80,"HART.13",0.7102155,"HART",66
81,"HART.13",0.709258,"HART",67
82,"HART.13",0.7097373,"HART",68
83,"HART.13",0.7098312,"HART",69
84,"HART.13",0.7095031,"HART",70
85,"HART.13",0.7097425,"HART",71
86,"HART.13",0.7100838,"HART",72
87,"HART.13",0.7096603,"HART",73
88,"HART.13",0.7097568,"HART",74
89,"HART.13",0.7099956,"HART",75
90,"HART.13",0.7098515,"HART",76
91,"HART.13",0.709792,"HART",77
92,"HART.13",0.7099181,"HART",78
93,"HART.13",0.7098105,"HART",79
94,"HART.13",0.7102157,"HART",80
95,"HART.13",0.7095106,"HART",81
96,"HART.13",0.7104784,"HART",82
97,"HART.13",0.7102468,"HART",83
98,"HART.13",0.7103079,"HART",84
99,"HART.13",0.7093995,"HART",85
100,"HART.13",0.7098133,"HART",86
101,"HART.13",0.7103137,"HART",87
102,"HART.13",0.7095363,"HART",88
103,"HART.13",0.7096197,"HART",89
104,"HART.13",0.7096096,"HART",90
105,"HART.13",0.7093638,"HART",91
106,"HART.13",0.7101451,"HART",92
107,"HART.13",0.7096428,"HART",93
108,"HART.13",0.7095207,"HART",94
109,"HART.13",0.7099892,"HART",95
110,"HART.13",0.7096688,"HART",96
111,"HART.13",0.7099822,"HART",97
112,"HART.13",0.7101075,"HART",98
113,"HART.13",0.7095816,"HART",99
114,"HART.13",0.7091148,"HART",100
115,"HART.13",0.7088319,"HART",101
116,"HART.13",0.7099469,"HART",102
117,"HART.13",0.7090946,"HART",103
118,"HART.13",0.708171,"HART",104
119,"HART.13",0.7089424,"HART",105
120,"HART.13",0.7094307,"HART",106
121,"HART.13",0.7094265,"HART",107
122,"HART.13",0.7091785,"HART",108
123,"HART.13",0.7093033,"HART",109
124,"HART.13",0.7088177,"HART",110
125,"HART.13",0.7089066,"HART",111
126,"HART.13",0.709576,"HART",112
127,"HART.13",0.7092303,"HART",113
128,"HART.13",0.709521,"HART",114
129,"HART.13",0.7095315,"HART",115
130,"HART.13",0.7094591,"HART",116
131,"HART.13",0.7090689,"HART",117
132,"HART.13",0.7090842,"HART",118
133,"HART.13",0.7092991,"HART",119
134,"HART.13",0.7081039,"HART",120
135,"HART.13",0.7090354,"HART",121
136,"HART.13",0.7088717,"HART",122
137,"HART.13",0.7089411,"HART",123
138,"HART.13",0.707726,"HART",124
139,"HART.13",0.7100192,"HART",125
140,"HART.13",0.7086452,"HART",126
141,"HART.13",0.7096078,"HART",127
142,"HART.13",0.7084585,"HART",128
143,"HART.13",0.7094595,"HART",129
144,"HART.13",0.7093921,"HART",130
145,"HART.13",0.7088669,"HART",131
146,"HART.13",0.7090014,"HART",132
147,"HART.13",0.7085712,"HART",133
148,"HART.13",0.7088618,"HART",134
149,"HART.13",0.7085889,"HART",135
150,"HART.13",0.7093382,"HART",136
151,"HART.13",0.7089886,"HART",137
152,"HART.13",0.7090041,"HART",138
153,"HART.13",0.7098238,"HART",139
154,"HART.13",0.7088797,"HART",140
155,"HART.13",0.709079,"HART",141
156,"HART.13",0.7103825,"HART",142
157,"HART.13",0.7086768,"HART",143
158,"HART.13",0.7092751,"HART",144
159,"HART.13",0.7092765,"HART",145
160,"HART.13",0.7092342,"HART",146
161,"HART.13",0.7094348,"HART",147
162,"HART.13",0.7088749,"HART",148
163,"HART.13",0.7082567,"HART",149
164,"HART.13",0.7093189,"HART",150
165,"HART.13",0.7096368,"HART",151
166,"HART.13",0.7097147,"HART",152
167,"HART.13",0.709021,"HART",153
168,"HART.13",0.7105812,"HART",154
169,"HART.13",0.7083829,"HART",155
170,"HART.13",0.7090119,"HART",156
171,"HART.13",0.7093091,"HART",157
172,"HART.13",0.7088363,"HART",158
173,"HART.13",0.7095478,"HART",159
174,"HART.13",0.7090527,"HART",160
175,"HART.13",0.7104841,"HART",161
176,"HART.13",0.7092588,"HART",162
177,"HART.13",0.7094334,"HART",163
178,"HART.13",0.7099887,"HART",164
179,"HART.13",0.7079858,"HART",165
180,"HART.13",0.7092892,"HART",166
181,"HART.13",0.7104148,"HART",167
182,"HART.13",0.7092069,"HART",168
183,"HART.13",0.7093251,"HART",169
184,"HART.13",0.7094678,"HART",170
185,"HART.13",0.7095514,"HART",171
186,"HART.13",0.7085404,"HART",172
187,"HART.13",0.7094094,"HART",173
188,"HART.13",0.7083898,"HART",174
189,"HART.13",0.7096358,"HART",175
190,"HART.13",0.708906,"HART",176
191,"HART.13",0.7097047,"HART",177
192,"HART.13",0.7091311,"HART",178
193,"HART.13",0.7089843,"HART",179
194,"HART.13",0.7095179,"HART",180
195,"HART.13",0.709082,"HART",181
196,"HART.13",0.7088947,"HART",182
197,"HART.13",0.7090236,"HART",183
198,"HART.13",0.7083638,"HART",184
199,"HART.13",0.7092324,"HART",185
200,"HART.13",0.7089248,"HART",186
201,"HART.13",0.7096047,"HART",187
202,"HART.13",0.7088197,"HART",188
203,"HART.13",0.7085384,"HART",189
204,"HART.13",0.7091541,"HART",190
205,"HART.13",0.708662,"HART",191
206,"HART.13",0.708943,"HART",192
207,"HART.13",0.7096564,"HART",193
208,"HART.13",0.7090933,"HART",194
209,"HART.13",0.7089159,"HART",195
210,"HART.13",0.7091505,"HART",196
211,"HART.13",0.708873,"HART",197
212,"HART.13",0.7086041,"HART",198
213,"HART.13",0.7092989,"HART",199
214,"HART.13",0.7083419,"HART",200
215,"HART.13",0.7084414,"HART",201
216,"HART.13",0.7089701,"HART",202
217,"HART.13",0.7083354,"HART",203
218,"HART.13",0.708755,"HART",204
219,"HART.13",0.707782,"HART",205
220,"HART.13",0.7089959,"HART",206
221,"HART.13",0.7106173,"HART",207
222,"HART.13",0.70925,"HART",208
223,"HART.13",0.7096402,"HART",209
224,"HART.13",0.7089077,"HART",210
225,"HART.13",0.7093254,"HART",211
226,"HART.13",0.7086356,"HART",212
227,"HART.13",0.708756,"HART",213
228,"HART.13",0.7084148,"HART",214
229,"HART.13",0.7089074,"HART",215
230,"HART.13",0.7088678,"HART",216
231,"HART.13",0.7090042,"HART",217
232,"HART.13",0.7096575,"HART",218
233,"HART.13",0.708986,"HART",219
234,"HART.13",0.7083708,"HART",220
235,"HART.13",0.7090888,"HART",221
236,"HART.13",0.708322,"HART",222
237,"HART.13",0.7088395,"HART",223
238,"HART.13",0.708979,"HART",224
239,"HART.13",0.7081999,"HART",225
240,"HART.13",0.7086183,"HART",226
241,"HART.13",0.7105302,"HART",227
242,"HART.13",0.7091728,"HART",228
243,"HART.13",0.7089679,"HART",229
244,"HART.13",0.7095426,"HART",230
245,"HART.13",0.7093969,"HART",231
246,"HART.13",0.7094324,"HART",232
247,"HART.13",0.7093665,"HART",233
248,"HART.13",0.7093043,"HART",234
249,"HART.13",0.709515,"HART",235
250,"HART.13",0.7088682,"HART",236
251,"HART.13",0.7092264,"HART",237
252,"HART.13",0.7089038,"HART",238
253,"HART.13",0.7097997,"HART",239
254,"HART.13",0.7089115,"HART",240
256,"HART.13",0.7088168,"HART",241
257,"HART.13",0.7095753,"HART",242
258,"HART.13",0.7088625,"HART",243
259,"HART.13",0.7091021,"HART",244
260,"HART.13",0.7095491,"HART",245
261,"HART.13",0.7099998,"HART",246
262,"HART.13",0.7092921,"HART",247
263,"HART.13",0.7087505,"HART",248
264,"HART.13",0.7098547,"HART",249
265,"HART.13",0.710555,"HART",250
266,"HART.13",0.7100492,"HART",251
267,"HART.13",0.7098888,"HART",252
268,"HART.13",0.7103562,"HART",253
269,"HART.13",0.710667,"HART",254
270,"HART.13",0.7093545,"HART",255
271,"HART.13",0.7098482,"HART",256
272,"HART.13",0.7098676,"HART",257
273,"HART.13",0.7096064,"HART",258
274,"HART.13",0.709945,"HART",259
275,"HART.13",0.7102546,"HART",260
276,"HART.13",0.7094396,"HART",261
277,"HART.13",0.7097303,"HART",262
278,"HART.13",0.7090556,"HART",263
279,"HART.13",0.7091708,"HART",264
280,"HART.13",0.7090923,"HART",265
281,"HART.13",0.7101204,"HART",266
282,"HART.13",0.709815,"HART",267
283,"HART.13",0.7097401,"HART",268
284,"HART.13",0.7097983,"HART",269
285,"HART.13",0.7101474,"HART",270
286,"HART.13",0.7105188,"HART",271
287,"HART.13",0.7091243,"HART",272
288,"HART.13",0.7100943,"HART",273
290,"HART.13",0.7100092,"HART",274
291,"HART.13",0.709358,"HART",275
292,"HART.13",0.7096893,"HART",276
293,"HART.13",0.7096877,"HART",277
294,"HART.13",0.7102519,"HART",278
295,"HART.13",0.7101891,"HART",279
296,"HART.13",0.7091041,"HART",280
297,"HART.13",0.7093079,"HART",281
298,"HART.13",0.7103863,"HART",282
299,"HART.13",0.7100616,"HART",283
300,"HART.13",0.7102895,"HART",284
301,"HART.13",0.7094688,"HART",285
302,"HART.13",0.7099641,"HART",286
303,"HART.13",0.7092761,"HART",287
304,"HART.13",0.7095624,"HART",288
305,"HART.13",0.7095404,"HART",289
306,"HART.13",0.7097547,"HART",290
307,"HART.13",0.7099844,"HART",291
308,"HART.13",0.7097246,"HART",292
309,"HART.13",0.7096914,"HART",293
310,"HART.13",0.7096159,"HART",294
311,"HART.13",0.7092096,"HART",295
312,"HART.13",0.7101563,"HART",296
313,"HART.13",0.7102631,"HART",297
314,"HART.13",0.7088357,"HART",298
315,"HART.13",0.7096601,"HART",299
316,"HART.13",0.7092091,"HART",300
317,"HART.13",0.7093937,"HART",301
318,"HART.13",0.7103405,"HART",302
319,"HART.13",0.7096595,"HART",303
320,"HART.13",0.7100808,"HART",304
321,"HART.13",0.7102245,"HART",305
322,"HART.13",0.7109787,"HART",306
323,"HART.13",0.7097751,"HART",307
324,"HART.13",0.7102282,"HART",308
325,"HART.13",0.7080327,"HART",309
326,"HART.13",0.7099456,"HART",310
327,"HART.13",0.7103505,"HART",311
328,"HART.13",0.7091495,"HART",312
329,"HART.13",0.7109159,"HART",313
331,"HART.13",0.7109704,"HART",314
332,"HART.13",0.710883,"HART",315
335,"HART.13",0.7104948,"HART",316
